sub_category_title,questions_title,answer_title,answer_paragraphs,answer_link
Cisco Meeting Server,LDAP,"Why does my LDAP sync fail with ""has blank mapped jid -- abandoning sync""?","['In order to construct a valid JID, any attribute used in the JID field mapping expression must be present in each LDAP record that is to be imported. To ensure that only records that have these attributes present are imported, we recommend that you include presence filters (i.e. those of the form (<attribute name>=*)) using a ‘&’ (AND) in theFilterfield underImport Settingsfor each attribute used in the JID field mapping expression.', 'For example, suppose your JID field mapping expression is$sAMAccountName$@example.com, and you wish to import users who are members of the group cn=Sales,cn=Users,dc=example,dc=com, an appropriate import filter would be:', '(&(memberOf=cn=Sales,cn=Users,dc=example,dc=com)(sAMAccountName=*))']",https://meeting-infohub.cisco.com/faq/content/45/275/en/why-does-my-ldap-sync-fail-with-has-blank-mapped-jid-__-abandoning-sync.html
Cisco Meeting Server,LDAP,How do I set up additional external directory search locations?,"['If you want to add additional directory search locations that the Call Bridge will consult when Cisco Meeting App users perform searches, follow these steps:', '', 'This step provides the necessary information to authorize the Callbridge to access the LDAP server.', '', 'Create a DirectorySearchLocation by POSTing the LDAP server ID\xa0from step 3. The DirectorySearchLocation settings define the behavior of searching the directory. Ensure you set the data format to raw.', '', '', 'Use GET to obtain the ID of the Directory Search Location\xa0created in step 4.', '', 'Use PUT to edit the DirectorySearchLocation. Add the DirectorySearchLocation ID in the PUT URL and provide the detailed information about baseDN and filterFormat etc. Make sure that you set the data format to raw. For example:', 'PUT: https://192.168.6.25/api/v1/DirectorySearchLocations/4ff1804c-322b-4efa-8799-3136167ac53b', 'baseDn=OU=contacts,DC=example,DC=com&filterformat=cn=*$1*&firstname=givenname&lastname=sn&displayname=cn&sip=mail', '', 'Check that\xa0the configuration of the DirectorySearchLocation is as you expected.', '', 'For a\xa0detailed description of all parameters and response elements,\xa0see the section on\xa0External Directory Search Locations in theAPI Reference guide.', 'Use an app such as Chrome Postman to login to the Meeting Server API.', 'Create an LDAP server entry in the Meeting Server. The figure below shows an ldapserver entry being POSTed to the Meeting Server at URL 192.168.6.25. The entry is for the LDAP server at URL 192.168.1.10, authorization information is provided.', 'Use GET to obtain the ID of the LDAP server entry created in step 2.', 'Create a DirectorySearchLocation by POSTing the LDAP server ID\xa0from step 3. The DirectorySearchLocation settings define the behavior of searching the directory. Ensure you set the data format to raw.', 'Use GET to obtain the ID of the Directory Search Location\xa0created in step 4.', 'Use PUT to edit the DirectorySearchLocation. Add the DirectorySearchLocation ID in the PUT URL and provide the detailed information about baseDN and filterFormat etc. Make sure that you set the data format to raw. For example:PUT: https://192.168.6.25/api/v1/DirectorySearchLocations/4ff1804c-322b-4efa-8799-3136167ac53bbaseDn=OU=contacts,DC=example,DC=com&filterformat=cn=*$1*&firstname=givenname&lastname=sn&displayname=cn&sip=mail', 'Check that\xa0the configuration of the DirectorySearchLocation is as you expected.']",https://meeting-infohub.cisco.com/faq/content/45/195/en/how-do-i-set-up-additional-external-directory-search-locations.html
Cisco Meeting Server,LDAP,How do I import a security group from the Active Directory server using the API?,"['When posting ldapSources, a POST URL format has to be used: see the following example.', 'In this example, Active Directory in Windows Server 2008 R2 64bit and Postman are used.', '', 'Note: Entering the same filter through a user interface and by using the API requires slightly different strings. Using the example above:', '', 'The following output of GET should be seen.', '', '', 'Users who are members of the security group\xa0and imported to the Meeting Server are shown in the Web Admin InterfaceStatus > Userspage as below.', 'If users are not imported, try the following:', 'Create a security group on the Active Directory Server and add some users to the group.', 'To import users from a security group called “demouser” with baseDn (cn=Users, dc=acanodemo, dc=com), we suggest the filter (see over page):(filter=%28%26%28memberOf%3A1.2.840.113556.1.4.1941%3A%3Dcn%3Ddemouser%2Ccn%3DUsers%2Cdc%3Dacanodemo%2Cdc%3Dcom%29%28objectClass%3Dperson%29%29)Note: Entering the same filter through a user interface and by using the API requires slightly different strings. Using the example above:Filter on web page:(&(memberOf:1.2.840.113556.1.4.1941:=cn=demouser,cn=Users,dc=acanodemo,dc=com)(objectClass=person))Filter through API:%28%26%28memberOf%3A1.2.840.113556.1.4.1941%3A%3Dcn%3Ddemouser%2Ccn%3DUsers%2Cdc%3Dacanodemo%2Cdc%3Dcom%29%28objectClass%3Dperson%29%29The following output of GET should be seen.', '<filter>(&(memberOf:1.2.840.113556.1.4.1941:=cn=demouser,cn=Users,dc=acanodemo,dc=com)(objectClass=person))</filter>', 'Start a Sync either using the API or the Web Admin Interface.Users who are members of the security group\xa0and imported to the Meeting Server are shown in the Web Admin InterfaceStatus > Userspage as below.If users are not imported, try the following:', 'If possible, delete all LdapSources through the API, configure these sources using the Active Directory Web interface, and then check if users are imported when synchronizing.', 'If the first method is not possible, modify the filter to be a simple one; for example, “objectClass=person” and try to import users from an OU. This will confirm that the issue is with the filter.']",https://meeting-infohub.cisco.com/faq/content/45/53/en/how-do-i-import-a-security-group-from-the-active-directory-server-using-the-api.html
Cisco Meeting Server,LDAP,Should I see the LDAP server configured on the Web Admin Interface in the API?,"['The Web Admin Interface-configured LDAP server works slightly differently to those configured via the API, and is only recommended for simple deployments and testing. If you are interested in multi-tenancy then we recommend that you remove the configuration from the Web Admin InterfaceConfiguration > Active Directorypage and use the API to configure LDAP imports. Use either the API or theSync nowbutton at the bottom of theConfiguration > Active Directorypage to synchronize the LDAP servers.']",https://meeting-infohub.cisco.com/faq/content/45/52/en/should-i-see-the-ldap-server-configured-on-the-web-admin-interface-in-the-api.html
Cisco Meeting Server,LDAP,Which LDAP server has the Meeting Server been tested with?,"['The interoperability test results for Cisco Meeting Server are listed herehttp://www.cisco.com/go/tp-interop,', 'Additionally, you can\xa0also find interoperability test results for other Cisco TelePresence products.', '', '', '']",https://meeting-infohub.cisco.com/faq/content/45/25/en/which-ldap-server-has-the-meeting-server-been-tested-with.html
Cisco Meeting Server,Licensing,Does Cisco Meeting Server support Smart Licensing?,"['Yes, from version 3.0. For more information see the Cisco Licensing section in chapter 1 of the 3.0Deployment Guides.', 'Note: Cisco Meeting Management version 3.0 (or later) is mandatory in Cisco Meeting Server version 3.0 — Meeting Management reads the Meeting Server license file, and can handle the product registration and interaction with your Smart Account (if set up).']",https://meeting-infohub.cisco.com/faq/content/54/508/en/does-cisco-meeting-server-support-smart-licensing.html
Cisco Meeting Server,Licensing,How can I identify which Call Bridge I am communicating with?,"['Each Call Bridge has a\xa0a unique identifier held in\xa0thehostIdparameter on the API node/system/status.If communicating with more than one Call Bridge, usehostIdto identify which Call Bridge you are communicating with. This is useful when determining MultiParty Plus License usage.', 'Use GET on/system/status. From version 2.4,hostIdwill hold the unique identifier for that specific Call Bridge.', '']",https://meeting-infohub.cisco.com/faq/content/54/458/en/how-can-i-identify-which-call-bridge-i-am-communicating-with.html
Cisco Meeting Server,Licensing,How are Meeting Server licenses consumed in a dual homed conference?,"['From version 2.3, consumption of Meeting Server licenses in a dual homed conference is determined by the Call Bridge mode set on the lyncConferenceMode parameter of API object /callProfiles.']",https://meeting-infohub.cisco.com/faq/content/54/390/en/how-are-meeting-server-licenses-consumed-in-a-dual-homed-conference.html
Cisco Meeting Server,Licensing,How are licenses used on a cluster of Call Bridges?,"['You need a license file for each individual Call Bridge—licenses can only be shared amongst servers in the same cluster. Each license file should have all of the required features that you purchased for that cluster; such as PMP Plus, SMP Plus, ACU, Recording/Streaming.', 'If a license is only installed on one Call Bridge in the cluster then the feature(s) will only work for calls on that Call Bridge. The feature will fail for calls on other Call Bridges in the cluster, unless you share the license with the other Call Bridges. Note that each Call Bridge in the cluster requires its own license file.', 'A single conference run across multiple Call Bridges in a cluster, will consume a single license. Weighted calls are a means of measuring the number of conferences across the cluster. Use the parameterweightedCallsActiveon API object/system/multipartyLicensing. The sum of weighted calls across a cluster matches the number of conferences on the cluster. For example, if CMS1 shows 3 callsActive and 2 weightedCallsActive, and CMS2 shows 2 callsActive and 1 weightedCallsActive, then there are 3 conferences in total on the cluster and 3 licenses are required.', 'Note:\xa0Cisco Meeting Management version 3.0 (or later) is mandatory in version 3.0 — Meeting Management reads the Meeting Server license file, and can handle the product registration and interaction with your Smart Account (if set up).', 'You can now license multiple clusters with one set of Meeting Server licenses in your Smart Account and you no longer need to load the license file onto each individual Meeting Server instance as was the case prior to 3.0.', 'Meeting Management with Smart Licensing tracks how many Call Bridges per cluster, thereby eliminating the need for the R-CMS-K9 activation license.']",https://meeting-infohub.cisco.com/faq/content/54/334/en/how-are-licenses-used-on-a-cluster-of-call-bridges.html
Cisco Meeting Server,Licensing,How do I determine the required number of SMP Plus licences?,"['To determine the number of SMP Plus licences required, use the parametercallsWithoutPersonalLicenseon API object/system/multipartyLicensing. If the calls are on a cluster of Call Bridges then use the parameterweightedCallsWithoutPersonalLicenseon API object/system/multipartyLicensingfor each Call Bridge in the cluster. The sum of weightedCallsWithoutPersonalLicense across the cluster matches the number of distinct calls on the cluster which require an SMP Plus license.']",https://meeting-infohub.cisco.com/faq/content/54/333/en/how-do-i-determine-the-required-number-of-smp-plus-licences.html
Cisco Meeting Server,Licensing,How do I determine the number of active calls that are using the PMP Plus licence of an individual?,"['To determine the number of active calls using the PMP Plus licence of an individual, use the parametercallsActiveon API object/system/multipartyLicensing/activePersonalLicences. We generally allow 2 calls to be active allowing for one starting and other finishing.', 'If the active call is on a cluster of Call Bridges then use the parameterweightedCallsActiveon API object/system/multipartyLicensing/activePersonalLicencesfor each Call Bridge in the cluster. The sum of weightedCallsActive across the cluster matches the number of distinct calls on the cluster using the individual’s PMP Plus license. If a PMP Plus licence is exceeded, then SMP Plus licences are assigned']",https://meeting-infohub.cisco.com/faq/content/54/332/en/how-do-i-determine-the-number-of-active-calls-that-are-using-the-pmp-plus-licence-of-an-individual.html
Cisco Meeting Server,Licensing,How do I implement Cisco licenses on the Cisco Meeting Server?,"['This article assumes that you have already purchased the licenses that will be required for your Meeting Server from your Cisco Partner and you have received your PAK code(s). Follow these steps to register the PAK code with the MAC address of your Meeting Server using theCisco License Registration Portal.', 'Obtain the MAC address of your Meeting Server by logging in to the MMP of your server, and enter the following command:iface aNote: This is the MAC address of your VM, not the MAC address of the server platform that the VM is installed on.', 'The license portal will provide a zipped copy of the license file. Extract the zip file and rename the resulting .lic file to cms.lic', 'Using your SFTP client, log into Meeting Server and copy the cms.lic file to the Meeting Server file system.', 'Restart the Call Bridge using the command callbridge restart', 'After restarting the Call Bridge, the license status can be checked by typing license.The activated features and expirations will be displayed.']",https://meeting-infohub.cisco.com/faq/content/54/318/en/how-do-i-implement-cisco-licenses-on-the-cisco-meeting-server.html
Cisco Meeting Server,Licensing,What licenses do I need to use Cisco Meeting Server?,"['You will need licenses for the Cisco Meeting Server.', 'The following features require a license installed on the Meeting Server before they can be used:', 'From version 2.4, you no longer need to purchase a branding license to apply single or multiple branding to the WebRTC\xa0app login page, IVR messages, SIP or Lync call messages or invitation text.', 'The XMPP activation key is included in the Cisco Meeting Server software.Note:The\xa0XMPP server component is not supported from version 3.0, and has been removed from the Cisco Meeting Server software.', 'Cisco User Licensing:Multiparty licensing is the primary licensing model used for Cisco Meeting Server; Acano Capacity Units (ACUs)\xa0 can still be purchased (now called Cisco Meeting Server Capacity Units), but cannot be used on the same\xa0Call Bridge as Multiparty licenses.Note:ACUs are no longer supported from version 3.0,\xa0ACU customers should migrate to SMP+ licensing. Contact your Cisco reseller for additional information.', 'Multiparty licensing is available in two variations:\xa0Personal Multiparty plus\xa0(PMP plus) licensing, which offers a named host license, and\xa0Shared Multiparty plus\xa0(SMP plus) licensing, which offers a shared host license. Both\xa0Personal Multiparty plus\xa0and\xa0Shared Multiparty plus\xa0licenses can be used on the same server.', 'For more information on activation keys and Cisco User licensing, see chapter 1 in theCisco Meeting Server deployment guides.', '', 'Call Bridge', 'Recording', 'Streaming']",https://meeting-infohub.cisco.com/faq/content/54/317/en/what-licenses-do-i-need-to-use-cisco-meeting-server.html
Cisco Meeting Server,Load balancing,How do I enable load balancing on local Meeting Servers in Expressway deployments?,"['From version 2.4, to enable the load balancing of inbound and outbound SIP calls through Expressway X8.11 use the API to setloadBalanceIndirectCalls=trueandloadBalancingEnabled=trueusing a POST to /callBridgeGroups for a new Call Bridge Group, or using a PUT\xa0to /callBridgeGroups/<call bridge group id> for an existing Call Bridge Group.', 'Note: By default, theloadBalanceIndirectCallsparameter is set to false, disabling load balancing in Expressway deployments.', 'For more information on using load balancing across Cisco Meeting Servers, see the latest versions ofCisco Meeting Server 2.x, Load Balancing Calls Across Cisco Meeting ServersandCisco Meeting Server 2.x, Scalability and Resilience Deployment Guide.']",https://meeting-infohub.cisco.com/faq/content/55/403/en/how-do-i-enable-load-balancing-on-local-meeting-servers-in-expressway-deployments.html
Cisco Meeting Server,Load balancing,How do I specify the load limits on a cluster of Meeting Servers?,"['Perform a PUT on the API object/system/configuration/clusterwith the following parameters set:', 'Suggested Load limits:', 'These load limits are currently being evaluated and may change.', 'Note 1:\xa0From version 2.6, the load limit for the Cisco Meeting Server 2000 platform increased from 500000 to 700000 and the load calculation for the different call resolutions were updated to match the new 700000 limit. Load limits for other Meeting Server platforms stayed as they were previously.', 'loadLimitwith a numeric value for the maximum load on the Meeting Server']",https://meeting-infohub.cisco.com/faq/content/55/363/en/how-do-i-specify-the-load-limits-on-a-cluster-of-meeting-servers.html
Cisco Meeting Server,Load balancing,How do I enable load balancing of calls across a Call Bridge Group?,['Perform a PUT on the new API object/callBridgeGroupswith theloadBalancingEnabledparameter set totrue.'],https://meeting-infohub.cisco.com/faq/content/55/362/en/how-do-i-enable-load-balancing-of-calls-across-a-call-bridge-group.html
Cisco Meeting Server,Load balancing,How do I determine the media loading on a Meeting Server?,"['Perform a GET on the new API object/system/load. A numeric value for parametermediaProcessingLoadwill be returned, this represents the load on the Meeting Server.', 'If you have Call Bridge Groups configured, and you have load balancing activated, then calls from new participants are rejected at 80% load. If you are not using load balancing with Call Bridge Groups, then calls will not be rejected, but the quality of all calls will be reduced when the load limit is reached. If this happens often, we recommend that you buy additional hardware.', 'Tip:If you have only one Call Bridge, and you want to reject calls rather than reducing quality, you can create a Call Bridge Group with a single Call Bridge and enable load balancing.']",https://meeting-infohub.cisco.com/faq/content/55/361/en/how-do-i-determine-the-media-loading-on-a-meeting-server.html
Cisco Meeting Server,Lync/Skype for Business/Office 365 Integration,How do I identify whether a Lync or Skype for Business participant is a presenter or attendee?,"['Use GET on/callLegs/<call leg id>to retrieve the setting for thelyncRoleparameter. If set to:', 'presenter- The participant associated with this call leg is a presenter in the Lync/Skype for Business conference.', 'attendee- The participant associated with this call leg is an attendee in the Lync/Skype for Business conference.', 'Note: ThelyncRoleparameter is only present if the participant associated with this call leg is in a Lync/Skype for Business conference.']",https://meeting-infohub.cisco.com/faq/content/56/462/en/how-do-i-identify-whether-a-lync-or-skype-for-business-participant-is-a-presenter-or-attendee.html
Cisco Meeting Server,Lync/Skype for Business/Office 365 Integration,How do I determine whether participants in the meeting were muted by a Lync or Skype for Business client user?,"['Use GET on/calls/<call ID>to retrieve thelyncAudienceMuteparameter. If the parameter is set to:', 'truethen the participants were muted by\xa0a Lync or Skype for Business client user', 'falsethen the participants were not muted by\xa0a Lync or Skype for Business client user', 'ThelyncAudienceMuteparameter is only present if this call is a Skype/Lync conference.']",https://meeting-infohub.cisco.com/faq/content/56/461/en/how-do-i-determine-whether-participants-in-the-meeting-were-muted-by-a-lync-or-skype-for-business-client-user.html
Cisco Meeting Server,Lync/Skype for Business/Office 365 Integration,Can the Lync/Skype for Business user specified for Lync edge configuration in the Meeting Server be set to “disabled” in Active Directory?,"['Yes, providing the user is provisioned and still valid on the Lync\xa0server.']",https://meeting-infohub.cisco.com/faq/content/56/422/en/can-the-lync_skype-for-business-user-specified-for-lync-edge-configuration-in-the-meeting-server-be-set-to-disabled-in-active-directory.html
Cisco Meeting Server,Lync/Skype for Business/Office 365 Integration,Why does a participant joining a dual homed conference cause another participant to drop from the meeting?,"['This occurs if a participant joins the meeting with the same\xa0""from:"" SIP address as another participant already in the Lync/Skype for Business meeting.\xa0For instance, this will occur with PSTN participants who have a shared or anonymized CallerID and the PSTN gateway creates their SIP From: address from the incoming call.\xa0The call drop is initiated by the AVMCU.', 'To avoid this, route telephone participants joining Skype/Lync meetings through the PSTN conferencing/Microsoft Mediation Server rather than through the Meeting Server Dual Homing gateway.', 'Supplementary information:', ""The AVMCU enforces a limitation that directly connected participants must have unique From: address values. When a duplicate appears, the AVMCU believes the new call to be the same participant as the existing call and drops the prior call. The Meeting Server does not rename or transform participant's identification, so potential conflicts are not filtered/stopped before hitting the AVMCU.The Microsoft Mediation Server role used in Skype/Lync PSTN conferencing mitigates the conflict for participants connecting through it to the AVMCU."", '']",https://meeting-infohub.cisco.com/faq/content/56/420/en/why-does-a-participant-joining-a-dual-homed-conference-cause-another-participant-to-drop-from-the-meeting.html
Cisco Meeting Server,Lync/Skype for Business/Office 365 Integration,What meeting controls are provided for muting/unmuting participants in dual homed conferences?,"['The Meeting Server provides meeting controls for dual homed meetings, enabling admins to mute and unmute participants that are using:', 'Note:Here Lync and Skype for Business clients are generically referred to as Skype clients.It is assumed that muting/unmuting is enabled using the API of the Meeting Server.', 'on-premise and Office 365 Skype clients,', 'endpoints,', 'Meeting App.', 'Skype clients can mute and unmute anyone in the dual homed conference, this means themselves and others, and they can mute and unmute the audience too.', 'Skype clients can mute self, unmute self, and also mute audience and unmute audience which will affect other Skype clients and endpoints in dual homed conferences.', 'All endpoint users can now mute Skype clients.', 'Endpoint users on the Skype side of the AVMCU can now mute and unmute themselves (self) and other endpoints (either on the Skype clients/endpoints of the AVMCU or on the Meeting Server side). Prior to version 2.4, only endpoint users on the Meeting Server side of the AVMCU could mute and unmute themselves (self) and others.', 'For non-ActiveControl endpoints, the Meeting Server sends DTMF key sequences for each mute and unmute, and overlays an icon on the media stream to the endpoint to indicate whether the endpoint is muted or unmuted.', 'For ActiveControl endpoints running CE 9.2.1or later software, the endpoint handles the icons and messages (the Meeting Server does not overlay icons).', 'Once an ActiveControl endpoint is muted it has to be unmuted locally so as to ensure the privacy of any local conversation. For example, when a remote participant mutes an ActiveControl endpoint and then tries to unmute it, the ActiveControl endpoint will mute itself again until it is locally unmuted.', 'When a remote participant tries to unmute a non-ActiveControl endpoint, the non-ActiveControl endpoint will be unmuted.', 'Meeting App users and Cisco Meeting Management users can mute and unmute Skype clients. They also see the correct mute state of all participants in the meeting.', 'Information on local muting and unmuting of a Meeting App user is not passed to Skype clients in dual homed conferences. However, if a Skype client remotely mutes a Meeting App user and the\xa0Meeting App unmutes itself, the Meeting Server tells the Skype client about the unmuting.', 'When a remote participant tries to unmute a\xa0Meeting App user, the Meeting App user will remain locally muted. Note: other participants will still see them as unmuted, although they are actually muted.', 'The Meeting App shows the mute/unmute state using its own icons. Meeting Server icons are not overlaid on the Meeting App video pane.']",https://meeting-infohub.cisco.com/faq/content/56/400/en/what-meeting-controls-are-provided-for-muting_unmuting-participants-in-dual-homed-conferences.html
Cisco Meeting Server,Lync/Skype for Business/Office 365 Integration,How are Meeting Server licenses consumed in a dual homed conference?,"['From version 2.3, consumption of Meeting Server licenses in a dual homed conference is determined by the Call Bridge mode set on the lyncConferenceMode parameter of API object /callProfiles.']",https://meeting-infohub.cisco.com/faq/content/56/390/en/how-are-meeting-server-licenses-consumed-in-a-dual-homed-conference.html
Cisco Meeting Server,Lync/Skype for Business/Office 365 Integration,"How is ""Office 365 Dual Homed Experience with OBTP Scheduling"" configured?","['Version 2.2 supports “Office 365 Dual Homed Experience with OBTP (One Button To Push Scheduling”, allowing participants to join Office 365 meetings using Cisco endpoints that support OBTP. This feature requires the Call Bridge to connect to the public internet in order to contact Office 365. You will\xa0need to open TCP port 443 on your firewall for outgoing traffic.', 'To set up this method of joining Office 365 meetings, configure the Meeting Server with an incoming dial plan rule with request parameterresolveToLyncSimpleJoinset to “true”. This tells the Meeting Server how to resolve the Lync Simple Meet URL sent in the Office 365 invite.', 'To have the ability to call participants as well as meetings, use an existing outbound dial plan rule to route the outbound calls, or create a new outbound dial plan rule.']",https://meeting-infohub.cisco.com/faq/content/56/331/en/how-is-office-365-dual-homed-experience-with-obtp-scheduling-configured.html
Cisco Meeting Server,Lync/Skype for Business/Office 365 Integration,What is the In-conference experience for “Office 365 Dual Homed Experience with OBTP Scheduling”?,"['""Office 365 Dual Homed Experience with OBTP Scheduling” provides the “dual homed experience” with 2-way audio, video and content sharing. Office 365 clients have the familiar in-conference experience determined by the Lync AVMCU, and participants using OBTP enabled endpoints have a video conferencing experience determined by the Meeting Server. All see the combined participants lists.', 'Note: Controls on clients do not work conference wide, and can give rise to some strange behavior. For example, if a Skype for Business client mutes an endpoint connected to the Meeting Server then the endpoint will mute, but no notification is sent to the endpoint to say it has been muted; the endpoint cannot unmute itself. If a Skype for Business client mutes all endpoints connected to the Meeting Server and then unmutes them, all the endpoints will remain muted.', 'Note: ActiveControl functionality such as muting and dropping participants only affect participants on the local Call Bridge and not on the Lync AVMCU.']",https://meeting-infohub.cisco.com/faq/content/56/328/en/what-is-the-in_conference-experience-for-office-365-dual-homed-experience-with-obtp-scheduling.html
Cisco Meeting Server,Lync/Skype for Business/Office 365 Integration,What is Office 365 Dual Homed Experience with OBTP Scheduling?,"['“Office 365 Dual Homed Experience with OBTP (One Button To Push) Scheduling” allows participants to join Office 365 meetings using Cisco endpoints that support OBTP.', 'The host schedules a meeting using Microsoft Outlook with Skype for Business plugin, and adds participants and conference rooms (including OBTP-enabled endpoints) and a location to meet in.', 'To join the meeting, participants using a OBTP-enabled endpoint simply push the OBTP button on the endpoint or touchscreen. Skype for Business clients click a link to join the meeting as normal.', 'Note: If using Office 365, only invited OBTP-enabled endpoints or Skype for Business clients with Office 365 can join the Lync meeting; Cisco endpoints cannot join the meeting manually, via the Meeting Server IVR. This is a key difference to an on-premise Lync deployment,which allows any Cisco endpoint to join manually via the Meeting Server IVR.', 'Note: “Office 365 Dual Homed Experience with OBTP (One Button To Push) Scheduling” is supported from Version 2.2, and requires Cisco TMS 15.5, and Cisco TMS XE 5.5.', '', '', '', '']",https://meeting-infohub.cisco.com/faq/content/56/327/en/what-is-office-365-dual-homed-experience-with-obtp-scheduling.html
Cisco Meeting Server,Lync/Skype for Business/Office 365 Integration,Does the Meeting Server support OBTP?,"['From version 2.2, the Meeting Server supports\xa0“Office 365 Dual Homed Experience with OBTP (One Button To Push) Scheduling” in deployments with\xa0Cisco TMS 15.5 or later, and Cisco TMS XE. The feature allows participants to join Office 365 meetings using Cisco endpoints that support OBTP.', 'The host schedules a meeting using Microsoft Outlook with Skype for Business plugin, and adds participants and conference rooms (including OBTP-enabled endpoints) and a location to meet in.', 'To join the meeting, participants using a OBTP-enabled endpoint simply push the OBTP button on the endpoint or touchscreen. Skype for Business clients click a link to join the meeting as normal.', 'Note: If using Office 365, only invited OBTP-enabled endpoints or Skype for Business clients with Office 365 can join the Lync meeting; Cisco endpoints cannot join the meeting manually, via the Meeting Server IVR. This is a key difference to an on-premise Lync deployment,which allows any Cisco endpoint to join manually via the Meeting Server IVR.', '', '']",https://meeting-infohub.cisco.com/faq/content/56/304/en/does-the-meeting-server-support-obtp.html
Cisco Meeting Server,Miscellaneous information,Are out of band DTMF tones forwarded by the Meeting Server in gateway mode?,"['No, the Meeting Server can only forward DTMF inband tones (RFC 2833).', 'For example: if an endpoint sends DTMF out of band to CUCM which forwards it to the Meeting Server, the Meeting Server will not forward the DTMF to another endpoint.']",https://meeting-infohub.cisco.com/faq/content/59/511/en/are-out-of-band-dtmf-tones-forwarded-by-the-meeting-server-in-gateway-mode.html
Cisco Meeting Server,Miscellaneous information,How do I enable Fabric Interconnect failover on a Meeting Server 2000?,"['Cisco Meeting Server 2000 Fabric Interconnect failover for the media blades in slots 2-8 must be enabled. To check if Fabric Interconnect failover is enabled for 2000 media blades, ssh to the UCS Manager cluster IP address for the chassis and run the following commands:', 'Cisco UCS Mini 6324 Series Fabric InterconnectUCS-A login:admin', 'Password:C1sc0123TAC support: http://www.cisco.com/tacCopyright (c) 2009, Cisco Systems, Inc. All rights reserved.The copyrights to certain works contained in this software areowned by other third parties and used and distributed underlicense. Certain components of this software are licensed underthe GNU General Public License (GPL) version 2.0 or the GNULesser General Public License (LGPL) Version 2.1. A copy of eachsuch license is available athttp://www.opensource.org/licenses/gpl-2.0.php andhttp://www.opensource.org/licenses/lgpl-2.1.phpUCS-A #scope service-profile org CMS CMS2000-MEDIA2', 'If Fabric Interconnect failover is already enabled Fabric ID will be reported as A B and no further\xa0configuration is necessary.UCS-A /org/service-profile #show vnic CMS2000-MEDIA detail | grep FabricFabric ID: A B', 'If Fabric Interconnect failover has not been enabled, Fabric ID will be reported as A.', 'UCS-A /org/service-profile #show vnic CMS2000-MEDIA detail | grep FabricFabric ID: A', 'If the Fabric ID reports A, apply the following configuration to the UCS Manager to enable Fabric\xa0Interconnect failover:', 'UCS-A#scope service-profile org CMS CMS2000-MEDIA2UCS-A /org/service-profile #scope service-profile org CMS CMS2000-MEDIA2UCS-A /org/service-profile #enter vnic CMS2000-MEDIAUCS-A /org/service-profile/vnic #set fabric a-bUCS-A /org/service-profile/vnic* #scope service-profile org CMS CMS2000-MEDIA3UCS-A /org/service-profile* #enter vnic CMS2000-MEDIAUCS-A /org/service-profile/vnic* #set fabric a-bUCS-A /org/service-profile/vnic* #scope service-profile org CMS CMS2000-MEDIA4UCS-A /org/service-profile* #enter vnic CMS2000-MEDIAUCS-A /org/service-profile/vnic* #set fabric a-bUCS-A /org/service-profile/vnic* #scope service-profile org CMS CMS2000-MEDIA5UCS-A /org/service-profile* #enter vnic CMS2000-MEDIAUCS-A /org/service-profile/vnic* #set fabric a-bUCS-A /org/service-profile/vnic* #scope service-profile org CMS CMS2000-MEDIA6UCS-A /org/service-profile* #enter vnic CMS2000-MEDIAUCS-A /org/service-profile/vnic* #set fabric a-bUCS-A /org/service-profile/vnic* #scope service-profile org CMS CMS2000-MEDIA7UCS-A /org/service-profile* #enter vnic CMS2000-MEDIAUCS-A /org/service-profile/vnic* #set fabric a-bUCS-A /org/service-profile/vnic* #scope service-profile org CMS CMS2000-MEDIA8UCS-A /org/service-profile* #enter vnic CMS2000-MEDIAUCS-A /org/service-profile/vnic* #set fabric a-bUCS-A /org/service-profile/vnic* #commit-bufferUCS-A /org/service-profile/vnic #exitUCS-A /org/service-profile #exitUCS-A#', '']",https://meeting-infohub.cisco.com/faq/content/59/451/en/how-do-i-enable-fabric-interconnect-failover-on-a-meeting-server-2000.html
Cisco Meeting Server,Miscellaneous information,Can I use IP addresses that appear in user documentation in my own network?,"['No. The address ranges we use in Cisco user documentation are those defined in RFC 5737 which are explicitly reserved for documentation purposes.', 'IP addresses in Meeting Server user documentation should be replaced with correct IP addresses routable in your network, unless otherwise stated.']",https://meeting-infohub.cisco.com/faq/content/59/443/en/can-i-use-ip-addresses-that-appear-in-user-documentation-in-my-own-network.html
